id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
2797128,Big family house-10 min. center,6945968,Wouter,,Noord-West,52.40613,4.92436,Entire home/apt,140,3,14,2022-08-10,0.15,1,0,3,0363 6C4A 5342 BFFE 9E98
3753084,"Spacious house +garden, city centre",8128832,Carlinke,,De Pijp - Rivierenbuurt,52.35334,4.88987,Entire home/apt,275,2,22,2020-01-01,0.22,1,0,0,0363 7820 626A 6726 ADE1
3758059,Spacious Family House | Garden | Near RAI & PIJP,19238739,Lara & Marco,,De Pijp - Rivierenbuurt,52.34751,4.89073,Entire home/apt,115,7,41,2022-10-25,0.47,1,0,6,0363 20C2 B6A8 5A59 B383
3763507,HOUSEBOAT Westerdok 25,19276946,Hank,,Centrum-West,52.38371,4.89072,Private room,153,3,47,2022-11-25,0.65,1,109,26,0363 78BD 6254 6770 DEBD
4185741,Canal house on absolute A-location,21716808,Nico,,Centrum-Oost,52.3608,4.90162,Entire home/apt,175,28,9,2021-05-31,0.09,1,0,0,0363 7B45 0A54 E911 458C
4187658,Spacious houseboat for family,21725610,Hadewych,,Centrum-West,52.36957,4.88305,Entire home/apt,289,4,99,2022-06-23,0.99,1,6,7,0363 F66F E3FE 7481 82B8
4209897,Top Location -beautifull apartment,6558000,Tessy,,Zuid,52.35302,4.87571,Entire home/apt,425,3,57,2022-10-22,0.59,1,45,7,0363 FF8F CA37 04F8 DC59
4210531,BBBellamy,21845977,Debby,,De Baarsjes - Oud-West,52.36732,4.86448,Private room,101,1,756,2022-12-02,7.64,2,87,107,0363 7709 9C5C 6D94 6FBD
4216576,Wonderfull comfortable family house in Amsterdam,15822324,Esther,,Oud-Noord,52.39293,4.93417,Entire home/apt,285,5,32,2022-08-14,0.32,1,3,4,0363 F171 7104 2C41 A93D
4216625,Light modern house with terrace,72890,Anneke,,Zuid,52.34315,4.86275,Entire home/apt,168,2,39,2022-11-06,0.49,1,39,7,0363 56EE 875D 1DDE EBD1
4224540,Great Big Bedroom in Amsterdam!!!,10565382,Wouter,,De Pijp - Rivierenbuurt,52.34104,4.9039,Private room,75,2,347,2022-12-01,3.71,1,56,44,0363 30A1 99CE 453F 9C1B
3773525,PRIVATE APARTMENT AT HOT SPOT,19319459,Mark,,De Pijp - Rivierenbuurt,52.35424,4.89326,Entire home/apt,175,3,24,2020-01-04,0.24,1,32,0,Rwdc 2315 15dg swqw 1256
3781388,"Prachtig, ruim en luxe appartement op toplocatie",16535126,Nico,,Westerpark,52.376488,4.876391,Entire home/apt,850,5,5,2022-08-27,0.98,1,342,5,0363 AC0A 1CC6 EEB1 E20C
3793956,Family home in centre of Amsterdam,3878625,Meike,,Westerpark,52.38234,4.8794,Entire home/apt,525,3,12,2022-10-17,0.13,1,21,2,0363 E403 3B2C 484A 56D0
2800120,Private studio with own bathroom&terrace,1512673,Lenny & Chris,,Centrum-Oost,52.363968,4.885711,Private room,157,2,147,2022-11-26,1.40,1,6,81,0363 3CD2 1BB6 200C 9DA1
3796459,PRIVATE AND COSY ROOM FOR 2,5647814,Eveline,,Watergraafsmeer,52.35191,4.92078,Private room,55,2,40,2020-09-16,0.39,2,35,0,0363 E887 1FCF BC33 B133
3804795,Spacious 2BDR loft near Vondelpark.,19551497,Pim,,De Baarsjes - Oud-West,52.36202,4.86377,Entire home/apt,279,8,18,2022-09-10,0.18,1,114,2,0363 C032 2580 FE89 FDFF
4225575,Private stay on luxury houseboat near city center,10811675,Laura En Rene,,Westerpark,52.39038,4.88716,Private room,129,2,125,2022-11-19,1.29,1,0,24,0363 35E4 77FC 88E0 2E00
4248769,"Citycentre, Canal-house, 5 Star, Room+Ensuite",22047244,Gerard,,Centrum-Oost,52.36992,4.90279,Private room,180,4,505,2022-11-27,5.13,1,94,40,0363 6AAB F978 77C0 CF0F
3806069,Bedroom (B&B) in the center of Amsterdam,19369383,Hakan,,De Pijp - Rivierenbuurt,52.3532,4.88882,Private room,100,3,32,2022-11-27,1.89,1,4,27,0363 24B2 8988 0EB9 9BF6
2809026,4 bedroom app| Vondelpark | garden!,14366013,Anik,,Zuid,52.35748,4.85038,Entire home/apt,230,3,31,2019-07-29,0.30,1,0,0,03635C0AE6189724650F
3829648,Luxury 17th century monument home with canal views,19711470,Mark,,Centrum-West,52.37385,4.88359,Entire home/apt,439,7,17,2022-11-26,0.17,1,75,5,0363 2FE5 6851 5B1A OEB3
3833796,AMSTERDAM CITY CENTRE - DE PIJP,1487220,Uros,,De Pijp - Rivierenbuurt,52.35601,4.90013,Entire home/apt,250,2,36,2021-08-22,0.36,1,0,0,0363 55A0 9603 68E3 309E
3840321,Amsterdam Amstel Garden Room 03636103 EE5CF4CE42DF,4994590,Harald,,Oud-Oost,52.35772,4.90668,Private room,79,4,414,2022-11-19,4.10,1,4,29,0363 6103 EE5C F4CE 42DF
3841266,"Light, canal view apt w rooftop terrace in center",3133489,Joep&Enzo,,De Baarsjes - Oud-West,52.36112,4.86083,Entire home/apt,300,4,38,2022-08-19,0.38,1,0,4,0363 71E1 9FAC 5D8F 3219
3841339,Nice modern apartment for rent!,19793596,Manja,,Oostelijk Havengebied - Indische Buurt,52.36253,4.93751,Entire home/apt,99,2,32,2020-07-29,0.32,1,0,0,0363 4718 9407 F4E6 3B13
3850766,Private studio Modern Houseboat Large Roof Terrace,19850735,Aart,,IJburg - Zeeburgereiland,52.36321,4.98414,Private room,91,3,424,2022-11-21,4.20,1,36,32,0363 31C2 8C28 B311 59CE
3853993,ruime 30er jaren woning met tuin,19879540,Ineke,,Oud-Noord,52.3863,4.92014,Entire home/apt,150,3,53,2022-10-10,0.53,1,0,6,D36366842DC542B1F6CD
3856186,Charming. Very well located family appartement,19892498,Annemarie,,Centrum-West,52.38789,4.88825,Entire home/apt,275,5,28,2022-06-23,0.41,1,187,5,0363 1629 F5DE 1FEB 23DD
3856777,Beautiful luxury apartment in OldWest,1509824,Maurits,,De Baarsjes - Oud-West,52.36454,4.87213,Entire home/apt,222,4,43,2022-06-27,0.43,1,44,2,0363 6FA2 413F A2C7 CD84
3865210,Sunny spacious 2 floor apartment,7968650,Nicola,,De Pijp - Rivierenbuurt,52.35554,4.90439,Entire home/apt,160,2,39,2022-10-25,0.49,1,0,8,0363 9C80 A1AE 1FFD 2439
3867834,Cozy appartment in a central area,19969271,Tom,,Westerpark,52.37577,4.87255,Entire home/apt,120,2,19,2019-12-23,0.20,1,0,0,0363 B7CC 6E49 A939 43BE
3879930,"Unique family apmnt Amsterdam, private parking",20056287,Mumu,,Centrum-Oost,52.37171,4.93199,Entire home/apt,325,3,63,2022-10-18,0.63,2,161,7,0363 1FF6 2D5D AA70 932C
3880034,BRIGHT & COMFORTABLE APARTMENT IN THE JORDAAN | 4P,10988986,Maurits,,Centrum-West,52.38224,4.88347,Private room,255,2,387,2022-11-27,4.00,1,0,72,0363 CFE2 ACC0 8741 7EDD
3886929,Private apartment with roof terrace,20104724,Roeland,,De Baarsjes - Oud-West,52.36364,4.86081,Entire home/apt,199,2,7,2022-05-09,0.09,1,23,1,0363 BB6A 3C1E 39A0 88F0
4530308,Spacious family house with garden,13572361,Inger,,Watergraafsmeer,52.34446,4.95261,Entire home/apt,225,3,12,2017-01-03,0.13,1,0,0,0363 FE6F 6603 49DE 9BBD
4543149,"Quiet and comfortable apt, in trendy oud west!",23556233,Femke,,De Baarsjes - Oud-West,52.36364,4.8634,Entire home/apt,128,4,50,2019-06-27,0.52,1,0,0,0363 7080 8EF8 E9B9 82F4
4251291,Unique room in colorful area in central Amsterdam,249607376,Annemarie,,Centrum-Oost,52.37232,4.901,Private room,100,5,41,2022-11-24,0.72,1,22,3,0363 A429 4F0F C15D CB4D
4255200,"Stylish quiet apartment near Zoo, Museum⏹, CCenter",22082242,Hayco & Léonie,,Oud-Oost,52.35958,4.92714,Entire home/apt,105,1,19,2018-10-23,0.36,2,0,0,0363 E18A 35FB 6088 52A6
4259933,Cuyp market ('de Pijp') modern apartment!,11794055,Pauline,,De Pijp - Rivierenbuurt,52.35571,4.89438,Entire home/apt,210,3,53,2022-09-30,0.60,2,0,7,0363 E312 218A CEAE 65E3
4267516,Apartment with great view and three terraces!,14200991,Huub,,Centrum-Oost,52.3676,4.92472,Entire home/apt,269,2,5,2022-07-10,0.13,1,0,2,0363 3EF0 F238 8C87 9761
4278312,Delightfull spacious room in gorgeous home,15712909,Nima,,Noord-West,52.41119,4.8931,Private room,70,2,131,2022-11-28,1.60,3,152,35,0363 D1E7 6939 B592 2D09
4278399,Large modern room wit water view,3988034,Sascha,,Oostelijk Havengebied - Indische Buurt,52.37579,4.93414,Private room,96,2,35,2018-01-01,0.38,2,0,0,036330E442C9D395AF0E
4282186,Double room next to Vondelpark,22231426,Anna,,Zuid,52.35359,4.86115,Private room,75,1,427,2021-12-12,4.35,1,0,1,0363 9D2C 13A5 6987 C117
4282686,The North:The Place to Be!Very Private&Coronafree!,22233513,Jeroen,,Noord-West,52.40679,4.91361,Private room,67,2,376,2022-11-10,3.90,1,169,45,0363 7C90 2F89 3EB8 5FB5
4283460,Room 3-Jordaan canal/Pool Table/Spa bath/Roof area,12327340,Michelle,,Centrum-West,52.37699,4.87754,Private room,116,1,198,2022-11-27,2.25,2,274,27,036371CFAE782DDDD8D1
4295087,Modern & Light Apt. Amsterdam East,19969945,Don,,Oud-Oost,52.35735,4.91796,Entire home/apt,95,4,29,2020-03-01,0.36,1,0,0,0363 8984 AB31 7EF9 61DE
4299280,Lovely rooftop flat in historic centre Amsterdam,17321895,Alexander,,Centrum-Oost,52.3624,4.8935,Entire home/apt,185,3,40,2022-08-26,0.40,1,2,4,0363 0BB9 FF92 2BBF C004
4300022,Cosy & bright apartment on great location!,5933288,Emiel,,Oud-Oost,52.35496,4.91249,Entire home/apt,129,2,73,2020-03-08,0.74,1,0,0,0363 2069 8986 1F66 3748
4314620,"Sunny home, hip area, creative vibes, canal & cat",6143602,Nicole,,Westerpark,52.37992,4.87745,Entire home/apt,78,15,1,2015-02-08,0.01,1,0,0,0363 F2E8 05CC 3145 8556
4320334,Apartment in the up and coming East,22430852,Tanja,,Oud-Oost,52.35637,4.91604,Entire home/apt,130,3,21,2022-09-05,0.21,1,0,3,0363 2834 687C 1A49 4CD3
4323054,Amsterdam apartment with a garden!,22445747,Lotje,,De Baarsjes - Oud-West,52.37353,4.85739,Entire home/apt,130,5,71,2022-09-20,0.72,1,2,4,0363 0162 A469 C798 F8DE
4329449,FullHDHome Cinema Double Bedroom Loft.,22479558,Robert,,De Baarsjes - Oud-West,52.36757,4.87609,Entire home/apt,179,1,68,2022-09-18,0.69,1,0,5,0363 2B19 7E32 1F46 0DCD
4339471,"Near Rijksmuseum, Boutique Apartment w. garden.",3374197,Bibi,,Centrum-West,52.37135,4.8958,Entire home/apt,290,3,0,,,1,0,0,0363 94D4 C7A2 5CC5 D521
4374040,Vondelpark / Center Style Apartment,19440780,Alexander,,Zuid,52.35471,4.85546,Entire home/apt,108,4,74,2022-07-02,0.76,1,0,4,0363 1E05 36D2 CF85 830F
4381773,Great apartment Amsterdam South!,22750552,Karlijn,,Zuid,52.35375,4.84745,Entire home/apt,257,7,69,2022-09-19,0.73,1,52,1,0363 5411 0D7E D316 23E5
4382235,"★ COSY APT. ★ 4P ★ VIBRANT DISTRICT ""DE PIJP""★",22352369,Silas,,De Pijp - Rivierenbuurt,52.35398,4.90484,Entire home/apt,175,3,54,2022-11-05,0.55,1,0,3,0363551A3ED012F3DA2E
4382332,Cozy apartment in lovely West,18715530,Marijke,,De Baarsjes - Oud-West,52.37087,4.8551,Entire home/apt,150,4,14,2019-08-11,0.14,1,0,0,0363 65B7 71AF 99A7 C8FB
4386276,Great apartement near the Amstel,20294905,Joelle,,Oud-Oost,52.35296,4.91147,Entire home/apt,165,2,21,2022-08-21,0.22,1,32,3,0363 2D6E 06E8 D9C2 A902
4409509,Cosy & Comfortable sailing boat for your own!,22887899,Grietje,,Oud-Noord,52.39933,4.89834,Entire home/apt,630,2,72,2022-11-27,0.74,1,120,4,0363 841B B9FD 9D5F 6001
4550468,Cherry Tree Bed & Breakfast,23593514,Alexander,,Zuid,52.34831,4.84706,Private room,100,2,234,2022-11-20,2.42,1,281,52,0363 62A2 EB40 E17C D85F
4555659,Manon's Place,1016298,Manon,,Bos en Lommer,52.37664,4.8521,Entire home/apt,145,2,59,2022-11-06,0.60,1,29,6,0363 FE39 5122 67A6 53AA
4564607,Luxe & Modern Appartement,6651475,Dylan,,Bos en Lommer,52.373217,4.838553,Entire home/apt,192,5,0,,,1,242,0,0363 D67B D5AD ABDD 43CE
4571484,Canal View Loft 41,17438517,Milan,,Centrum-West,52.36906,4.88025,Entire home/apt,650,2,36,2022-10-30,0.43,1,149,6,0363 FCDE EF03 3BF4 B06C
4590871,Spacious  & stylish apartment - centrally located,3888519,Micha,,De Pijp - Rivierenbuurt,52.35706,4.89405,Entire home/apt,206,4,46,2022-09-23,0.49,1,32,6,0363 F9C6 EED4 AB1D B3F3
4591192,The Hidden House Amsterdam,23799357,Renée,,De Pijp - Rivierenbuurt,52.35643,4.90409,Private room,156,2,408,2022-11-22,4.17,1,20,15,0363 F4A9 C76F B549 6F46
4591819,"Bed at Pander, centrally located",23802419,Klaartje,,De Pijp - Rivierenbuurt,52.35289,4.90646,Private room,95,5,210,2022-11-20,2.18,1,307,47,0363 2CF6 CC9B 32EB A59F
4416539,2 Bedroom House Amsterdam/Schiphol,22923931,Wouter,,Slotervaart,52.35382,4.82938,Entire home/apt,109,2,81,2022-07-11,1.01,1,0,7,0363 AA9A 6252 D0C7 4283
4426990,Light Spacious Apt in Oost,5010813,Julie,,Oostelijk Havengebied - Indische Buurt,52.36487,4.93429,Entire home/apt,200,4,20,2020-01-02,0.24,1,0,0,0363 7270 A8B4 3F3E 93DC
4432642,Private Room- Ma Chambre.,13816517,Grace,,De Pijp - Rivierenbuurt,52.34097,4.9036,Private room,95,2,36,2022-11-21,0.73,1,272,31,0363 E826 CAC3 8CEF E145
4600731,Apt. near Vondelpark and Schiphol,22605509,Sander,,Zuid,52.34808,4.85065,Entire home/apt,493,1,5,2019-05-19,0.05,1,365,0,0363 9B77 A19A E1FA 87BD
4610921,Houseboat Amsterdam centre near Anne Frank House,23561579,Daniel,,De Baarsjes - Oud-West,52.37141,4.87392,Entire home/apt,375,1,139,2022-05-29,1.45,1,0,11,0363 D62D 896E 1BF6 75C9
4610966,"Houseboat, very center of Amsterdam",21453001,Robbert,,Centrum-Oost,52.36933,4.89821,Entire home/apt,295,3,0,,,1,0,0,0363 8773 6F24 9A81 9CA1
4445818,Canal House on the Amstel River,540534,Doris,,De Pijp - Rivierenbuurt,52.354,4.90514,Entire home/apt,351,4,18,2022-09-14,0.20,1,86,2,0363 7D6B 4635 5361 9B61
4448285,Spacious treasure very authentic in hip Old West!,4883501,Guus,,De Baarsjes - Oud-West,52.36693,4.8656,Entire home/apt,150,3,51,2022-11-13,0.52,1,0,4,0363 8066 943C 03CE 42C1
4449764,"Room + own shower and toilet, breakfast included",22594722,Maike & Caspar,,Oostelijk Havengebied - Indische Buurt,52.37294,4.95167,Private room,75,1,639,2022-11-28,6.50,1,12,23,0363 BA38 BB50 480F C800
2829553,Lovely 2 room apt in ''de Pijp'' 65M2,14465690,Joris,,De Pijp - Rivierenbuurt,52.34926,4.88719,Entire home/apt,200,100,46,2018-11-04,0.44,1,180,0,ABCD 1234 AB12 89EF A0F9
4459764,"B&B Reijgershof ""Yurt""",5137582,C.T.,,Gaasperdam - Driemond,52.31419,4.9941,Hotel room,115,1,390,2022-11-13,4.17,5,345,70,Exempt
4614017,Groep Accommodation Sailing Ship,23667032,Sandra,,Westerpark,52.392,4.88118,Entire home/apt,764,2,13,2019-10-23,0.13,2,170,0,Exempt
2830788,Charming studio near Amstel river,5516496,Marieke,,Oud-Oost,52.35035,4.91362,Private room,111,3,205,2022-12-04,1.96,1,53,30,0363 3B20 8E2D A658 D862
4616816,Family apartment in De Pijp,23917371,Roman,,De Pijp - Rivierenbuurt,52.35391,4.90603,Entire home/apt,164,3,44,2021-07-25,0.46,1,0,0,0363D4FO2EB460A1DEB3
4619390,Beautifull designed apartment AMS,23928189,Bram,,Slotervaart,52.35207,4.83136,Entire home/apt,96,2,34,2022-08-21,0.36,2,4,6,0363 9222 F7EB 6C0E CA66
4635416,Room in a charming canal house - 22,24002310,Hans,,Centrum-Oost,52.36425,4.89931,Private room,84,2,240,2022-11-08,2.47,4,19,25,Exempt
4467898,Beautiful waterfront villa 180m2,23179135,Bart & Manon,,IJburg - Zeeburgereiland,52.35737,4.98163,Entire home/apt,280,3,12,2019-08-03,0.14,1,180,0,0363 A1BE 6426 5E4E 8265
4487975,"Large sunny flat, balcony, WiFi",14641242,Cecily,,Oud-Oost,52.35858,4.92583,Entire home/apt,105,5,25,2017-08-31,0.26,1,1,0,0363 4B0E 24A9 DB18 F081
4488692,Luxury new apartment,23286921,Mireille & Daan,,Centrum-Oost,52.36441,4.88599,Private room,198,4,391,2022-11-28,3.98,1,251,51,0363 311E 81A6 A9E5 96C9
4522340,Cosy Ground Floor Apt With BACKYARD in Amsterdam,8307629,Mara,,De Baarsjes - Oud-West,52.36765,4.85352,Entire home/apt,125,2,30,2020-01-21,0.40,1,0,0,0363 5468 852F 7C36 9BDC
4523624,"Bel appartement, quartier des musés",12179257,Martine,,Zuid,52.35589,4.87728,Entire home/apt,300,4,58,2022-10-23,0.62,1,250,10,0363 AFC6 5146 C39A A962
4636051,Nice beautiful  room for 1-4 near the center😻,16274382,Gina,,Oud-Oost,52.35872,4.90728,Private room,96,2,121,2022-10-23,1.33,2,53,26,
2842228,Your little appartment on wheels,3040748,Henk,,Noord-Oost,52.39508,4.99186,Private room,87,2,103,2022-10-30,0.99,10,212,22,0363 2A6D 7C09 877D 715F
4640869,"The one you'll love...clean,quiet cozy & central",23886273,Marielle,,De Baarsjes - Oud-West,52.36792,4.87486,Private room,137,2,270,2022-11-25,2.78,2,51,77,0363 E2A3 E821 9246 EE55
4655656,"The one you'll love...clean,quiet,cosy& central",23886273,Marielle,,De Baarsjes - Oud-West,52.36715,4.87546,Private room,133,2,292,2022-11-17,2.99,2,49,69,0363 E2A3 E821 9246 EE55
5184303,B&B Central Amsterdam,219080,Franklin,,Centrum-West,52.38402,4.88491,Private room,211,4,119,2022-11-28,1.35,1,327,40,0363 AA73 5D4D 7B17 9C6D
5190193,Spacious modern 2 bedroom apartment,23748264,Thuraya,,Oostelijk Havengebied - Indische Buurt,52.36314,4.94483,Private room,100,4,17,2017-10-17,0.18,2,193,0,0363 2511 BAB7 A742 2447
2845566,Canal View in chique green area,8542750,Leonie,,Centrum-Oost,52.36376,4.92128,Entire home/apt,250,2,33,2020-08-02,0.32,1,34,0,0363 FDA5 E16E 2A8E 4194
5200740,Cozy Bright 1BD Apartment -Oud West,188262188,Sairah,,De Baarsjes - Oud-West,52.36806,4.86341,Entire home/apt,189,3,45,2022-10-16,0.51,1,0,6,0363 92A0 72BB 038F F2D6
5202774,Bright top floor apartment,1869083,Nick,,Centrum-West,52.37104,4.89473,Entire home/apt,150,14,55,2022-12-02,0.59,1,54,12,0363 17A3 FF00 3A28 9258
5236285,Lovely apartment in Old West,8526077,Sella,,De Baarsjes - Oud-West,52.36526,4.86696,Entire home/apt,175,2,30,2020-02-06,0.32,1,0,0,0363 851A 2434 E2CF 20D0
4673904,"Beautiful, modern and light apartment!",19159655,Maaike,,De Baarsjes - Oud-West,52.37338,4.86333,Entire home/apt,89,2,82,2021-12-29,0.85,1,0,1,0363 FE13 1BE6 2BF2 7432
4696241,Luxurious HOUSEBOAT,24279237,Sandra,,De Pijp - Rivierenbuurt,52.34953,4.9108,Entire home/apt,198,3,143,2022-05-22,1.47,1,0,2,0363 5373 7F6F BF01 E631
4697911,family home with garden,16626677,Kees,,Noord-Oost,52.39911,4.95546,Entire home/apt,90,4,31,2022-08-04,0.32,1,0,2,0363 46B2 99D0 D2F2 50E3
4707046,The Coolest Neighborhood in Town,971085,Rod,,Centrum-Oost,52.36986,4.92258,Entire home/apt,120,2,25,2016-12-27,0.26,1,0,0,0363 60E6 10F7 CD52 2159
4714161,"2 colourfull, seperate rooms in cosey area Pijp!",24358999,Olaf,,De Pijp - Rivierenbuurt,52.35226,4.89835,Private room,124,3,357,2022-11-21,3.70,1,143,44,0363 A28B 6D93 A337 DAAD
5260611,Eccentric East Side Pied à Terre,8526227,Morgane,,Oud-Oost,52.35695,4.91912,Entire home/apt,857,3,28,2020-08-18,0.29,1,0,0,0363 68FF 00CF F361 C145
5312713,ROOM WITH GREAT VIEW OVER THE WATER,4781137,Joke & Gerard,,Noord-West,52.404804,4.903021,Private room,115,3,90,2022-11-19,0.96,3,294,9,0363 6174 22E1 5DA6 BF4C
5321040,Atmospheric appartment in the Pijp,22363954,Dion,,Zuid,52.35244,4.88617,Entire home/apt,115,4,16,2022-11-20,0.18,1,0,3,0363 8B32 9E0B A27D 4886
4715688,Lovely 2-bedroom apartment (112m2),18569537,Bas,,De Baarsjes - Oud-West,52.36037,4.862,Entire home/apt,350,2,46,2022-11-28,0.54,1,337,7,036385a1de7666324250
2853285,Hotel Not Hotel Ams: Invisible Room Downstairs,14574533,Hotel Not Hotel,,De Baarsjes - Oud-West,52.36491,4.86102,Private room,89,1,122,2022-12-03,1.17,20,305,36,Exempt
4721743,City Centre Room with Bathroom w.Tub. Roof Terrace,2313061,Marcel,,Centrum-West,52.37597,4.8843,Private room,135,1,550,2022-11-27,6.87,2,224,90,0363 8C61 E9B9 5582 913E
5349374,Lovely apartment,27725065,Koen & Regine,,Westerpark,52.3743,4.87542,Entire home/apt,95,4,31,2019-01-23,0.33,1,0,0,0363 AF2E 91D1 0F16 F285
2861381,Family house / Villa / Fireplace / Free parking,11931187,Maarten,,Noord-Oost,52.40613,4.92995,Entire home/apt,275,2,5,2022-10-31,0.96,1,10,5,0363 5E28 EC16 D211 7D3D
5367709,Canal luxe studio,9287585,Raul,,Centrum-West,52.3783,4.8914,Private room,135,3,292,2022-11-18,3.11,1,197,57,0363 DF4D 60BC 5386 26DC
5374067,Spacious Boat with Sunny Terrace,6986975,Erik,,Oud-Oost,52.35423,4.90824,Entire home/apt,190,1,35,2022-10-24,0.39,1,157,2,03633BDB545598359E29
5390933,Heidi's Private Canal Suite | 2bd-1 ba | Location!,11929685,Heidi,,Centrum-Oost,52.37088,4.90351,Private room,281,2,72,2022-12-05,0.78,1,113,37,0363 8A40 563B 68A2 396B
4721855,Luxurious and cosy apartment,4450008,Dirk,,Westerpark,52.38825,4.87881,Entire home/apt,165,2,44,2022-05-01,0.46,1,0,3,0363 8C86 60EA 7023 C37B
4727077,Modern loft apartment near city centre,11057879,Steven,,Oud-Noord,52.39118,4.91374,Entire home/apt,204,2,9,2022-11-27,5.29,1,16,9,0363 9871 E079 57FE F1A9
4727758,Top of the City on super location with canal view!,24414973,Chiara & Family,,Centrum-West,52.36792,4.89041,Private room,145,2,225,2022-11-11,2.41,1,148,7,03639D48DD6287522E19
5401988,Renovated apartment Upper East!,8697755,Pepijn,,Oud-Oost,52.35471,4.91468,Entire home/apt,165,25,40,2019-05-18,0.43,1,288,0,0363 E3F2 2627 DDE5 6484
4736237,Cosy and Bright 2 Bedroom Apartment,4289713,Jelle,,Oostelijk Havengebied - Indische Buurt,52.36544,4.93467,Entire home/apt,66,2,46,2022-09-07,0.51,1,0,5,0363 CC2B 01B2 C09B C94F
4743636,Room in a charming old grachtenhouse (32),24002310,Hans,,Centrum-Oost,52.364323,4.899321,Private room,92,2,215,2022-11-10,2.22,4,16,21,Exempt
2861667,Hotel Not Hotel Amsterdam: Secret Bookcase Medium,14574533,Hotel Not Hotel,,De Baarsjes - Oud-West,52.36714,4.86019,Private room,96,1,215,2022-12-01,2.05,20,326,99,Exempt
4748130,Design apartment w/rooftop terrace!,3359487,Malu,,Centrum-Oost,52.36508,4.92442,Entire home/apt,257,3,21,2022-07-03,0.22,1,61,3,0363 35D1 1680 7800 D9A9
5403528,Fijn huis in rustige buurt,6559278,Sandra,,Noord-West,52.42185,4.90293,Entire home/apt,130,4,17,2019-08-06,0.18,1,0,0,0363CA581D28DB246955
5427607,"Complete house (garden) close to centre and ""Pijp""",28154037,Annette,,De Pijp - Rivierenbuurt,52.34638,4.89087,Entire home/apt,295,2,36,2022-07-28,0.40,1,2,2,0363 DD01 784F 0EBB D0E5
5428747,Beautiful house with roofterrace,27990245,Hester,,De Pijp - Rivierenbuurt,52.34666,4.88879,Entire home/apt,275,2,18,2020-03-08,0.19,1,42,0,0363 C5E5 3765 75A1 DF2B
4756790,Lovely & Stylish near Vondelpark,3748993,Esther,,Zuid,52.351,4.85453,Entire home/apt,255,3,22,2022-05-20,0.24,1,0,2,0363 97CF 928B 49A6 74F9
4761760,Beautiful new sunny water-side apartment,24569854,"Maarten, Linde, Melle En Ilja",,Oostelijk Havengebied - Indische Buurt,52.37065,4.94039,Entire home/apt,175,4,11,2022-08-05,0.14,1,0,2,03639B5990B34125DDE0
4763419,Spacious & bright apt with garden,3913240,Reinout,,De Baarsjes - Oud-West,52.36678,4.87437,Entire home/apt,349,4,37,2022-05-13,0.40,1,96,5,0363 56F3 A8FD A94F 5A16
4764531,Comfortable in Amsterdam centre,24471465,David,,Centrum-Oost,52.36925,4.91119,Entire home/apt,158,4,12,2020-01-02,0.12,1,0,0,0363 BA35 2A68 B68D 44A0
